Input,Coverage,Assembler,Polisher,Id,Gene-number,Isolet,Organism,Genome-Type,metaQuast-version,# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,Reference length,GC (%),Reference GC (%),N50,NG50,N90,NG90,L50,LG50,L90,LG90,# misassemblies,# misassembled contigs,Misassembled contigs length,# local misassemblies,# scaffold gap ext. mis.,# scaffold gap loc. mis.,# unaligned mis. contigs,# unaligned contigs,Unaligned length,Genome fraction (%),Duplication ratio,# N's per 100 kbp,# mismatches per 100 kbp,# indels per 100 kbp,Largest alignment,Total aligned length,NA50,NGA50,NA90,NGA90,LA50,LGA50,LA90,LGA90
voltrax--200x-redbean-wtpoa-medaka--05-polished.fasta,200,redbean,wtpoa-medaka,05,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),15,15,12,9,9,7094764,7094764,7073019,7025470,7025470,15,1945289,7094764,4765434,55.13,50.58,1655791,1655791,575712,1339055,2,2,5,3,24,2,1661429,23,0,0,5,0 + 7 part,4622472,51.274,1.012,0.00,3135.47,405.86,166082,2472991,-,5888,-,-,-,82,-,-
voltrax--200x-redbean-wtpoa-medaka--06-polished.fasta,200,redbean,wtpoa-medaka,06,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),27,27,20,13,10,11651918,11651918,11603931,11499565,11407034,27,6779521,11651918,4765434,59.81,50.58,6779521,6779521,508609,6779521,1,1,5,1,24,2,1655878,25,0,0,5,0 + 7 part,8899590,56.587,1.021,0.00,2522.90,312.24,303117,2752070,-,14376,-,-,-,52,-,-
voltrax--200x-redbean-wtpoa-medaka--07-polished.fasta,200,redbean,wtpoa-medaka,07,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),30,30,25,18,17,10247706,10247706,10213043,10109350,10061633,30,5322003,10247706,4765434,58.80,50.58,5322003,5322003,130546,5322003,1,1,8,1,27,5,1543688,29,0,0,5,0 + 14 part,7441475,58.188,1.012,0.00,2841.32,366.79,142096,2806231,-,14877,-,-,-,57,-,-
voltrax--200x-redbean-wtpoa-medaka--08-polished.fasta,200,redbean,wtpoa-medaka,08,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),26,26,23,19,15,11911711,11911711,11891802,11806464,11670023,26,6784641,11911711,4765434,59.68,50.58,6784641,6784641,201511,6784641,1,1,7,1,10,2,559919,8,0,0,8,0 + 13 part,9512279,49.530,1.017,0.00,2899.14,360.95,161490,2400884,-,1833,-,-,-,124,-,-
voltrax--200x-redbean-wtpoa-medaka--09-polished.fasta,200,redbean,wtpoa-medaka,09,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),26,25,18,13,9,5834351,5830567,5779692,5714872,5563823,26,1475827,5834351,4765434,53.01,50.58,960947,1044590,291816,558879,3,2,7,5,10,2,905216,6,0,0,4,0 + 10 part,3092906,56.899,1.012,0.00,2640.77,347.16,187656,2743709,-,13167,-,-,-,61,-,-
voltrax--200x-redbean-wtpoa-medaka--10-polished.fasta,200,redbean,wtpoa-medaka,10,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),12,12,11,7,7,6638937,6638937,6630180,6572419,6572419,12,3068191,6638937,4765434,55.52,50.58,1270675,3068191,678532,1270675,2,1,4,2,53,1,3068191,31,0,0,3,0 + 5 part,4233789,50.083,1.006,0.00,3421.59,442.45,101763,2401193,-,2639,-,-,-,88,-,-
voltrax--200x-redbean-wtpoa-medaka--11-polished.fasta,200,redbean,wtpoa-medaka,11,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),23,22,17,12,11,6726000,6722146,6689934,6613800,6580784,23,1944064,6726000,4765434,55.37,50.58,1003538,1111293,267679,831513,3,2,7,4,29,4,1945311,27,0,0,4,0 + 8 part,4023382,56.302,1.007,0.00,2752.67,370.21,191023,2702793,-,14149,-,-,-,53,-,-
voltrax--200x-redbean-wtpoa-medaka--12-polished.fasta,200,redbean,wtpoa-medaka,12,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),19,19,16,11,9,4875148,4875148,4857183,4771199,4693062,19,1288842,4875148,4765434,50.97,50.58,1254314,1254314,119987,335921,2,2,6,5,30,2,1784914,35,0,0,5,0 + 8 part,2412389,50.826,1.017,0.00,3314.63,430.01,163507,2462749,2699,5028,-,-,101,85,-,-
voltrax--20x-flye--01.fasta,20,flye,NA,01,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765459,4765459,4765459,4765459,4765459,1,4765459,4765459,4765434,50.58,50.58,4765459,4765459,4765459,4765459,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.44,3.32,4765459,4765459,4765459,4765459,4765459,4765459,1,1,1,1
voltrax--20x-flye--02.fasta,20,flye,NA,02,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765462,4765462,4765462,4765462,4765462,1,4765462,4765462,4765434,50.58,50.58,4765462,4765462,4765462,4765462,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.53,3.61,4765462,4765462,4765462,4765462,4765462,4765462,1,1,1,1
voltrax--20x-flye--03.fasta,20,flye,NA,03,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765500,4765500,4765500,4765500,4765500,1,4765500,4765500,4765434,50.58,50.58,4765500,4765500,4765500,4765500,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.42,3.38,4765500,4765500,4765500,4765500,4765500,4765500,1,1,1,1
voltrax--20x-flye--04.fasta,20,flye,NA,04,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,1,4832949,4832949,4832949,4832949,4791940,2,4791940,4832949,4765434,50.60,50.58,4791940,4791940,4791940,4791940,1,1,1,1,1,1,4791940,0,0,0,0,0 + 1 part,12564,100.000,1.012,0.00,17.30,4.61,3129406,4820385,3129406,3129406,1662534,1662534,1,1,2,2
voltrax--20x-flye--05.fasta,20,flye,NA,05,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765471,4765471,4765471,4765471,4765471,1,4765471,4765471,4765434,50.58,50.58,4765471,4765471,4765471,4765471,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.644,1.000,0.00,12.49,3.87,4748492,4748492,4748492,4748492,4748492,4748492,1,1,1,1
voltrax--20x-flye--06.fasta,20,flye,NA,06,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765491,4765491,4765491,4765491,4765491,1,4765491,4765491,4765434,50.58,50.58,4765491,4765491,4765491,4765491,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.995,1.000,0.00,13.05,4.09,4765248,4765248,4765248,4765248,4765248,4765248,1,1,1,1
voltrax--20x-flye--07.fasta,20,flye,NA,07,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),3,3,3,2,2,9523393,9523393,9523393,9512341,9512341,3,4760093,9523393,4765434,51.37,50.58,4752248,4760093,4752248,4760093,2,1,2,1,0,0,0,0,0,0,1,0 + 1 part,4569782,100.000,1.039,0.00,235.60,19.90,4760093,4953655,25785,4760093,-,4760093,2,1,-,1
voltrax--20x-flye--08.fasta,20,flye,NA,08,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,8811033,8811033,8811033,8811033,8811033,2,4765458,8811033,4765434,47.53,50.58,4765458,4765458,4045575,4765458,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,4042445,100.000,1.001,0.00,17.47,3.50,4765458,4768588,4765458,4765458,-,4765458,1,1,-,1
voltrax--20x-flye--09.fasta,20,flye,NA,09,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,4,4,4,4744630,4744630,4744630,4744630,4744630,4,4122897,4744630,4765434,50.58,50.58,4122897,4122897,494600,494600,1,1,2,2,0,0,0,1,0,0,0,0 + 1 part,6061,99.403,1.000,0.00,44.91,18.95,4122897,4738483,4122897,4122897,494514,494514,1,1,2,2
voltrax--20x-flye--10.fasta,20,flye,NA,10,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765469,4765469,4765469,4765469,4765469,1,4765469,4765469,4765434,50.58,50.58,4765469,4765469,4765469,4765469,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.51,3.80,4765469,4765469,4765469,4765469,4765469,4765469,1,1,1,1
voltrax--20x-flye--11.fasta,20,flye,NA,11,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765474,4765474,4765474,4765474,4765474,1,4765474,4765474,4765434,50.58,50.58,4765474,4765474,4765474,4765474,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.55,3.55,4765474,4765474,4765474,4765474,4765474,4765474,1,1,1,1
voltrax--20x-flye--12.fasta,20,flye,NA,12,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765429,4765429,4765429,4765429,4765429,1,4765429,4765429,4765434,50.58,50.58,4765429,4765429,4765429,4765429,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.40,3.19,4765429,4765429,4765429,4765429,4765429,4765429,1,1,1,1
voltrax--20x-flye-medaka--01-polished.fasta,20,flye,medaka,01,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765407,4765407,4765407,4765407,4765407,1,4765407,4765407,4765434,50.58,50.58,4765407,4765407,4765407,4765407,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.40,2.94,4765407,4765407,4765407,4765407,4765407,4765407,1,1,1,1
voltrax--20x-flye-medaka--02-polished.fasta,20,flye,medaka,02,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765408,4765408,4765408,4765408,4765408,1,4765408,4765408,4765434,50.58,50.58,4765408,4765408,4765408,4765408,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.42,3.25,4765408,4765408,4765408,4765408,4765408,4765408,1,1,1,1
voltrax--20x-flye-medaka--03-polished.fasta,20,flye,medaka,03,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765436,4765436,4765436,4765436,4765436,1,4765436,4765436,4765434,50.58,50.58,4765436,4765436,4765436,4765436,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.46,3.21,4765436,4765436,4765436,4765436,4765436,4765436,1,1,1,1
voltrax--20x-flye-medaka--04-polished.fasta,20,flye,medaka,04,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,1,4832572,4832572,4832572,4832572,4791990,2,4791990,4832572,4765434,50.60,50.58,4791990,4791990,4791990,4791990,1,1,1,1,1,1,4791990,1,0,0,0,0 + 1 part,12399,100.000,1.011,0.00,23.05,6.72,3129435,4820173,3129435,3129435,1662555,1662555,1,1,2,2
voltrax--20x-flye-medaka--05-polished.fasta,20,flye,medaka,05,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765415,4765415,4765415,4765415,4765415,1,4765415,4765415,4765434,50.58,50.58,4765415,4765415,4765415,4765415,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.644,1.000,0.00,12.45,3.22,4748438,4748438,4748438,4748438,4748438,4748438,1,1,1,1
voltrax--20x-flye-medaka--06-polished.fasta,20,flye,medaka,06,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765148,4765148,4765148,4765148,4765148,1,4765148,4765148,4765434,50.58,50.58,4765148,4765148,4765148,4765148,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.995,1.000,0.00,12.38,3.21,4765148,4765148,4765148,4765148,4765148,4765148,1,1,1,1
voltrax--20x-flye-medaka--07-polished.fasta,20,flye,medaka,07,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,1,1,1,1,4765026,4760052,4760052,4760052,4760052,2,4760052,4765026,4765434,50.58,50.58,4760052,4760052,4760052,4760052,1,1,1,1,0,0,0,1,0,0,0,0 + 0 part,0,99.888,1.001,0.00,14.80,4.87,4760052,4764793,4760052,4760052,4760052,4760052,1,1,1,1
voltrax--20x-flye-medaka--08-polished.fasta,20,flye,medaka,08,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,8810966,8810966,8810966,8810966,8810966,2,4765423,8810966,4765434,47.53,50.58,4765423,4765423,4045543,4765423,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,4042413,100.000,1.001,0.00,17.41,3.23,4765423,4768553,4765423,4765423,-,4765423,1,1,-,1
voltrax--20x-flye-medaka--09-polished.fasta,20,flye,medaka,09,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,4,4,4,4743530,4743530,4743530,4743530,4743530,4,4122799,4743530,4765434,50.57,50.58,4122799,4122799,494570,494570,1,1,2,2,0,0,0,1,0,0,0,0 + 1 part,5184,99.420,1.000,0.00,51.79,7.91,4122799,4738268,4122799,4122799,494492,494492,1,1,2,2
voltrax--20x-flye-medaka--10-polished.fasta,20,flye,medaka,10,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765396,4765396,4765396,4765396,4765396,1,4765396,4765396,4765434,50.58,50.58,4765396,4765396,4765396,4765396,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.42,3.11,4765396,4765396,4765396,4765396,4765396,4765396,1,1,1,1
voltrax--20x-flye-medaka--11-polished.fasta,20,flye,medaka,11,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765394,4765394,4765394,4765394,4765394,1,4765394,4765394,4765434,50.58,50.58,4765394,4765394,4765394,4765394,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.51,3.15,4765394,4765394,4765394,4765394,4765394,4765394,1,1,1,1
voltrax--20x-flye-medaka--12-polished.fasta,20,flye,medaka,12,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4765405,4765405,4765405,4765405,4765405,1,4765405,4765405,4765434,50.58,50.58,4765405,4765405,4765405,4765405,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,12.40,2.90,4765405,4765405,4765405,4765405,4765405,4765405,1,1,1,1
voltrax--20x-raven--01.fasta,20,raven,NA,01,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),11,11,11,11,11,7210892,7210892,7210892,7210892,7210892,11,1476238,7210892,4765434,51.31,50.58,1089562,1286375,371161,745862,3,2,8,4,15,2,2375937,60,0,0,3,0 + 8 part,3204047,81.437,1.033,0.00,999.26,122.76,602482,4006981,39614,367772,-,-,13,6,-,-
voltrax--20x-raven--02.fasta,20,raven,NA,02,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),15,15,15,14,14,22168855,22168855,22168855,22148696,22148696,15,6790266,22168855,4765434,50.86,50.58,5836159,6790266,607981,6790266,2,1,7,1,17,2,1551883,68,0,0,5,0 + 10 part,18510849,74.818,1.024,0.00,1217.02,154.28,839083,3652368,-,186357,-,-,-,6,-,-
voltrax--20x-raven--03.fasta,20,raven,NA,03,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),12,12,12,12,11,12898701,12898701,12898701,12898701,12859382,12,6780852,12898701,4765434,59.02,50.58,6780852,6780852,437646,6780852,1,1,6,1,12,1,1546967,60,0,0,4,0 + 8 part,9099589,77.655,1.028,0.00,1220.53,147.46,798510,3803756,-,192892,-,-,-,5,-,-
voltrax--20x-raven--04.fasta,20,raven,NA,04,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),13,13,13,13,13,6359806,6359806,6359806,6359806,6359806,13,1632242,6359806,4765434,51.34,50.58,507011,930927,301421,405542,4,2,10,6,34,5,3784859,128,0,0,3,0 + 8 part,2437864,80.057,1.027,0.00,1160.24,162.60,518068,3918842,112139,215584,-,-,11,7,-,-
voltrax--20x-raven--05.fasta,20,raven,NA,05,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),12,12,12,11,11,13037957,13037957,13037957,13013942,13013942,12,6789167,13037957,4765434,58.94,50.58,6789167,6789167,381984,6789167,1,1,7,1,46,4,4217074,98,0,0,4,0 + 9 part,9437673,74.582,1.012,0.00,1444.04,179.25,629836,3598247,-,252939,-,-,-,7,-,-
voltrax--20x-raven--06.fasta,20,raven,NA,06,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),6,6,6,6,6,12996612,12996612,12996612,12996612,12996612,6,6801504,12996612,4765434,59.01,50.58,6801504,6801504,1312617,6801504,1,1,4,1,38,2,3943096,79,0,0,2,0 + 4 part,9369484,75.369,1.010,0.00,1295.09,155.08,871953,3626620,-,267555,-,-,-,5,-,-
voltrax--20x-raven--07.fasta,20,raven,NA,07,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),11,11,11,10,10,13241668,13241668,13241668,13217543,13217543,11,6790014,13241668,4765434,58.81,50.58,6790014,6790014,755574,6790014,1,1,5,1,34,3,3588121,108,0,0,3,0 + 8 part,9557840,76.025,1.017,0.00,1429.00,168.86,448735,3684670,-,239193,-,-,-,8,-,-
voltrax--20x-raven--08.fasta,20,raven,NA,08,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),11,11,11,11,11,13367628,13367628,13367628,13367628,13367628,11,6789933,13367628,4765434,58.74,50.58,6789933,6789933,524780,6789933,1,1,7,1,21,5,3295980,70,0,0,2,0 + 9 part,9336143,83.114,1.020,0.00,878.11,118.50,524780,4040398,-,178067,-,-,-,8,-,-
voltrax--20x-raven--09.fasta,20,raven,NA,09,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),8,8,8,8,8,6574456,6574456,6574456,6574456,6574456,8,2056713,6574456,4765434,51.09,50.58,1250696,1250696,766707,1035834,2,2,5,3,18,3,2571154,77,0,0,1,0 + 4 part,2203829,89.337,1.026,0.00,885.41,116.80,904039,4369749,224516,355941,-,7435,8,4,-,20
voltrax--20x-raven--10.fasta,20,raven,NA,10,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,12806954,12806954,12806954,12806954,12806954,7,6790247,12806954,4765434,59.13,50.58,6790247,6790247,548682,6790247,1,1,4,1,10,1,2797013,76,0,0,2,0 + 5 part,8694750,84.888,1.017,0.00,970.67,139.88,1422084,4112205,-,547112,-,-,-,3,-,-
voltrax--20x-raven--11.fasta,20,raven,NA,11,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),12,12,12,12,12,12550979,12550979,12550979,12550979,12550979,12,6788117,12550979,4765434,59.30,50.58,6788117,6788117,433490,6788117,1,1,5,1,26,2,3275241,85,0,0,4,0 + 10 part,8970334,73.525,1.022,0.00,1316.73,163.35,1073644,3580679,-,233109,-,-,-,6,-,-
voltrax--20x-raven--12.fasta,20,raven,NA,12,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),13,13,13,13,13,12703916,12703916,12703916,12703916,12703916,13,6790283,12703916,4765434,59.15,50.58,6790283,6790283,351977,6790283,1,1,7,1,43,6,4376076,94,0,0,3,0 + 9 part,9032406,75.083,1.026,0.00,1278.59,188.59,614888,3671375,-,138698,-,-,-,10,-,-
voltrax--20x-raven-medaka--01-polished.fasta,20,raven,medaka,01,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),11,11,11,11,11,7229785,7229785,7229785,7229785,7229785,11,1478726,7229785,4765434,51.27,50.58,1091189,1291532,371183,748096,3,2,8,4,16,3,3051827,27,0,0,3,0 + 6 part,3309990,79.948,1.029,0.00,1141.89,143.97,554950,3919658,20714,307399,-,-,18,6,-,-
voltrax--20x-raven-medaka--02-polished.fasta,20,raven,medaka,02,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),14,14,14,13,13,12426152,12426152,12426152,12405988,12405988,14,6791665,12426152,4765434,59.25,50.58,6791665,6791665,523708,6791665,1,1,7,1,1,1,523708,29,0,0,5,0 + 9 part,8885515,72.480,1.026,0.00,1477.04,183.38,818260,3543510,-,102087,-,-,-,7,-,-
voltrax--20x-raven-medaka--03-polished.fasta,20,raven,medaka,03,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),11,11,11,11,10,12612461,12612461,12612461,12612461,12573119,11,6784288,12612461,4765434,59.14,50.58,6784288,6784288,700309,6784288,1,1,5,1,45,2,3197477,68,0,0,2,0 + 7 part,8834046,77.463,1.024,0.00,1574.79,191.75,802453,3778415,-,185477,-,-,-,6,-,-
voltrax--20x-raven-medaka--04-polished.fasta,20,raven,medaka,04,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),13,13,13,13,13,6388732,6388732,6388732,6388732,6388732,13,1642503,6388732,4765434,51.30,50.58,510402,938948,301641,405581,4,2,10,6,30,4,3407204,62,0,0,4,0 + 8 part,2558041,78.069,1.029,0.00,1584.12,203.62,461643,3828633,66067,183674,-,-,15,7,-,-
voltrax--20x-raven-medaka--05-polished.fasta,20,raven,medaka,05,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),12,12,12,11,11,13068943,13068943,13068943,13044928,13044928,12,6792716,13068943,4765434,58.89,50.58,6792716,6792716,382977,6792716,1,1,7,1,37,3,3423031,59,0,0,4,0 + 9 part,9498016,73.741,1.016,0.00,1870.92,249.97,609221,3570814,-,108110,-,-,-,8,-,-
voltrax--20x-raven-medaka--06-polished.fasta,20,raven,medaka,06,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),5,5,5,5,5,6220747,6220747,6220747,6220747,6220747,5,2649743,6220747,4765434,51.05,50.58,1473008,2649743,400180,1312971,2,1,4,3,44,2,3962714,51,0,0,1,0 + 3 part,2630627,74.423,1.012,0.00,1674.67,202.98,859742,3590076,29226,196948,-,-,15,6,-,-
voltrax--20x-raven-medaka--07-polished.fasta,20,raven,medaka,07,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),10,10,10,9,9,6477559,6477559,6477559,6453429,6453429,10,2335832,6477559,4765434,50.99,50.58,1203561,1203561,271115,1198938,2,2,6,3,15,2,1272123,20,0,0,3,0 + 7 part,2889635,74.370,1.013,0.00,1783.37,217.21,453411,3590106,11504,55617,-,-,48,15,-,-
voltrax--20x-raven-medaka--08-polished.fasta,20,raven,medaka,08,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),10,10,10,10,10,6605152,6605152,6605152,6605152,6605152,10,1463741,6605152,4765434,51.01,50.58,910269,1021390,374335,896969,3,2,7,4,23,5,3316276,49,0,0,2,0 + 7 part,2574175,82.821,1.022,0.00,1260.57,159.80,524748,4033268,107829,181441,-,-,14,8,-,-
voltrax--20x-raven-medaka--09-polished.fasta,20,raven,medaka,09,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),8,8,8,8,8,6595851,6595851,6595851,6595851,6595851,8,2059863,6595851,4765434,51.05,50.58,1261178,1261178,766354,1043316,2,2,5,3,18,2,2304494,57,0,0,2,0 + 4 part,2328196,87.085,1.028,0.00,1203.35,142.61,904311,4267654,191678,257594,-,-,9,5,-,-
voltrax--20x-raven-medaka--10-polished.fasta,20,raven,medaka,10,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),6,6,6,6,6,6036473,6036473,6036473,6036473,6036473,6,2809958,6036473,4765434,51.11,50.58,1845307,2809958,488568,1845307,2,1,4,2,9,1,2809958,44,0,0,2,0 + 4 part,1954554,84.144,1.018,0.00,1396.42,178.38,1398900,4081089,190127,548856,-,-,6,3,-,-
voltrax--20x-raven-medaka--11-polished.fasta,20,raven,medaka,11,NA,Escherichia_coli_chromosome,Escherichia coli,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),12,12,12,12,12,12581880,12581880,12581880,12581880,12581880,12,6791578,12581880,4765434,59.24,50.58,6791578,6791578,434641,6791578,1,1,5,1,28,2,3296668,54,0,0,3,0 + 9 part,9030830,73.105,1.019,0.00,1637.62,201.28,1033386,3551303,-,141475,-,-,-,7,-,-
